article_id,text,lang,truth
4012,"RT @MohanKu69238502: #StopPrivatisation_SaveGovtJob
 Berojgari hatao 
Desh YUVA ro Raha hai
# Modi jee",hi,Fake
4013,RT @Expelliarmus_29: Aur karwao exam bola tha na hum twitter walo trend krwa krwa ke...koi opposition trend nhi krwa raha tha...hum swayam…,in,Fake
4014,"RT @Alokmittal_: Ab yeh hi dekhna baaki bacha tha...
@DrRPNishank @DG_NTA  kab Tak chalega yeh sab.. 
We want resignation of @DrRPNishank i…",hi,Fake
4015,"RT @Shreyatweets02: JEE MAINS DAY-2 
ION digital centre, patliputra,Bihar
#SpeakUpforSSCRailwaysStudends #StudentLivesMatter #JEEMain https…",in,Fake
4016,"BJP YouTube channel:5,74,000
Modi YouTube.           : 1,57,000
PIB Page.                     : 13,000
Durdarshan C… https://t.co/CwcTOEQp6v",und,Fake
4017,"RT @ssup_folkx: #postponeNEETandJEE 
#POSTPONEJEE_NEET 
#JEENEET 
#NEETisSocial_Injustice 
#NEETJEEpostponekaro",und,Fake
4018,"RT @Tapasi510: #donotpostponeNEETandJEE
https://t.co/YrfuvbMmQj",und,Fake
4019,RT @planet_deporte: @TopRadioES @RosaLopezFCO @FCO_Bustamante @fanorejaleire @EMContigoEsp Que pedazo bachata #Desdequetevi @David_Busta @a…,es,Fake
4020,"RT @MohammadRuvaifa: #JEENEET 
#NoMore_Neet 
#PostponeNEET_JEE https://t.co/frgQKhUyuI",und,Fake
4021,"RT @atc_iitjee_neet: Aaj Exam Hua Jee ka , Badi Kharab Halat thi bachhn ki...

#INDIAunitedtoPostponeNEET_JEE
#HRDMinistry
#HealthOverNEETj…",in,Fake
4022,@anubha1812,und,Fake
4023,@sardareazam Allah khair kare ga jee,hi,Fake
4024,RT @Bulletp76088648: @Swamy39 @jagdishshetty,und,Fake
4025,RT @Bulletp76088648: @Swamy39 @jagdishshetty,und,Fake
4026,"#SpeakUpforSSCRailwaysStudends 
#StopPrivatization_saveGovjob",und,Fake
4027,"#JEENEET 
#JEE 
#NEETisSocial_Injustice 
@LicypriyaK @sakshijoshii",und,Fake
4028,RT @Bulletp76088648: @Swamy39 @jagdishshetty,und,Fake
4029,RT @Bulletp76088648: @Swamy39 @jagdishshetty,und,Fake
4030,@myogiadityanath https://t.co/B7kTgdZFsP,und,Fake
4031,RT @ab_mad_avan: #SOPFailed_ResignNishank,und,Fake
4032,@adhikari_ruma Om Shree Ganesha Namah Jee,hi,Fake
4033,"@DrRPNishank
 silent majority?agli baar yahi silent majority lok sabha me bhi le lena. Jo exam nahi de paaye unka k… https://t.co/bL8NbHFPLX",tl,Fake
4034,"RT @Shreyatweets02: JEE MAINS DAY-2 
ION digital centre, patliputra,Bihar
#SpeakUpforSSCRailwaysStudends #StudentLivesMatter #JEEMain https…",in,Fake
4035,@DrAsh_Mahendra sir ab aap hasteg  change kro  #POSTPONE_NEET   jee to ho gya sir,hi,Fake
4036,"RT @Shubham28492593: Bolne ka unlock... Hm log se puchiye kitte din se lockdown jeevan jee re hai.... #berozgaar 
#epfo_ssa_skilltest",ht,Fake
4037,"RT @Shreyatweets02: JEE MAINS DAY-2 
ION digital centre, patliputra,Bihar
#SpeakUpforSSCRailwaysStudends #StudentLivesMatter #JEEMain https…",in,Fake
4038,"RT @KhushbooMakhej2: #SSCdeclareCGLresults 
#SpeakUpForSSCRailwaysStudents",und,Fake
4039,@Gita_singh04 Om Shree Ganesha Namah Jee,hi,Fake
4040,RT @Bulletp76088648: @Swamy39 @jagdishshetty https://t.co/CS91cKI5ge,und,Fake
4041,"RT @sriharankm: #postponeNEETandJEE 
#NEETisSocial_Injustice 
#NEET_JEE 
#NoExamsInCovid https://t.co/4iiPFlIhfi",und,
4042,RT @NIKHILE58760557: #SOPFailed_ResignNishank,und,Fake
4043,@DrTedros,und,
4044,"RT @Rituraj35360857: @DrAsh_Mahendra @DG_NTA 

https://t.co/EDatJyGJr7",und,Fake
4045,"RT @SurjeetChaura15: #PrayForJEEStudents  #SaveNEETStudents_Modiji 
@Swamy39  @VKVishnoi2  @jagdishshetty  @anubha1812  @Prateek48306957  @…",und,
4046,RT @Bulletp76088648: @Swamy39 @jagdishshetty https://t.co/CS91cKI5ge,und,Fake
4047,RT @PrashanthYM4: @anubha1812,und,
4048,"RT @Shreyatweets02: JEE MAINS DAY-2 
ION digital centre, patliputra,Bihar
#SpeakUpforSSCRailwaysStudends #StudentLivesMatter #JEEMain https…",in,Fake
4049,"RT @iAmPrinceShrma: #JEENEET 
#JEE 
#NEETisSocial_Injustice 
@LicypriyaK @sakshijoshii https://t.co/3sTBrf59oT",und,Fake
4050,"RT @itsharshil11: @DrRPNishank
 silent majority?agli baar yahi silent majority lok sabha me bhi le lena. Jo exam nahi de paaye unka kya hog…",tl,
4051,RT @MohdZai88254459: @DrTedros,und,Fake
4052,@ae_babuchak @LicypriyaK @NehaBaraskar2 @PMOIndia sahi baat....har koi fame ke liye kood raha hai or ye jee neet va… https://t.co/bZ5sz9aaL4,hi,
4053,RT @Bulletp76088648: @Swamy39 @jagdishshetty https://t.co/CS91cKI5ge,und,Fake
4054,RT @Bulletp76088648: @Swamy39 @jagdishshetty,und,
4055,RT @Bulletp76088648: @Swamy39 @jagdishshetty,und,Fake
4056,RT @zain_mohammadd: @11Petitioners @Hannahshah22 Guys aap sabhi JEE aspirant se request hai..aaplog apne apne centres ka video clip zarur s…,et,
4057,"RT @KalimMusarrat: #PlzSaveUs_NEETpostpone_ModiJi 
Modi muh kholo aur kuch to bolo.....
#PostponeNEET_JEESept",hi,Fake
4058,"RT @iAmPrinceShrma: #JEENEET 
#JEE 
#NEETisSocial_Injustice 
@LicypriyaK @sakshijoshii",und,Fake
4059,"RT @ssup_folkx: #postponeNEETandJEE 
#POSTPONEJEE_NEET 
#JEENEET 
#NEETisSocial_Injustice 
#NEETJEEpostponekaro https://t.co/kQvBYdhG8w",und,
4060,"RT @Alokmittal_: Ab yeh hi dekhna baaki bacha tha...
@DrRPNishank @DG_NTA  kab Tak chalega yeh sab.. 
We want resignation of @DrRPNishank i…",hi,Fake
4061,RT @Bulletp76088648: @Swamy39 @jagdishshetty https://t.co/CS91cKI5ge,und,
4062,RT @KumarAb14135044: Modi jee ek baar student ki bhi sun lijiye.#SpeakUpforSSCRailwaysStudends,hi,Fake
4063,RT @ANURAGT04195085: #JEEMain #NEETJEE,und,
4064,Bjp ko questions sunne mein aapti hai aur yeh sahi bhi hai kyunki jab vote dene ki bari aati hai toh yeh students r… https://t.co/RFifKY7m8V,hi,Fake
4065,RT @Bulletp76088648: @Swamy39 @jagdishshetty https://t.co/CS91cKI5ge,und,
4066,"RT @Nirajku0909: #SpeakupFor_Railway_ALP_training
  #StopPrivatisation_SaveGovtJob   #SpeakUpForSSCRailwaysStudents
         @HansrajMeena…",und,Fake
4067,"@PMOIndia 
@narendramodi 
@AmitShah 
@DrRPNishank 
@DG_NTA 
@EduMinOfIndia 
#postponeNEET 
#NEET
@aajtak
@republic… https://t.co/5HLHVZrr5Q",und,Fake
4068,@birendram_563 @ashokgehlot51 @RahulGandhi @narendramodi @ArvindKejriwal @RKSHAKY95769733 @DPSingh1983 @Pankaj0563_… https://t.co/LhvcPb3Ni3,in,
4069,"RT @Mukulag64987152: #JEE 
#NEETisSocial_Injustice
#SpeakUpforSSCRailwaysStudends https://t.co/c4xFqtcZYK",und,Fake
4070,RT @ab_mad_avan: #SOPFailed_ResignNishank,und,
4071,RT @nspeaker30: @Swamy39 ye tumhare muh pe aam students ka karara tamacha hai. Anarchy faila ke support base increase karna chahte the. Chi…,tl,Fake
4072,#postponeneet,und,
4073,"RT @NaveenAkshara: #JEEMain 
SOP https://t.co/yTbBQErQ3t",und,Fake
4074,"Is bar to.... Gye.. Modi jee...
 #StopPrivatisation_SaveGovtJob",hi,Fact
4075,#SpeakUpforSSCRailwaysStudends,und,Fact
4076,#JEEMain #JEE,und,Fact
4077,#RIP_POKHRIYAL,und,Fact
4078,"RT @SurjeetChaura15: #PrayForJEEStudents  #SaveNEETStudents_Modiji 
@Swamy39  @VKVishnoi2  @jagdishshetty  @anubha1812  @Prateek48306957  @…",und,Fact
4079,"perempuan, bila orang yang dia sayang permainkan dia , org cakap perempuan akan jdi bodoh sebab ikut jee .. takk ..… https://t.co/TbIc2gbtbV",in,Fact
4080,RT @MuhmmadBen1: #postponeNEETandJEE https://t.co/aBH1NJfZUs,und,Fact
4081,RT @yoginijoshi2512: #postponeNEETandJEE https://t.co/8kQLjZrlLF,und,Fact
4082,"RT @RahulRoshanRoy: CORONA MAHA SALE
Exam schedule in September India
JEE     1-6 Sep
DUET  6-11 Sep
NDA    6 Sep
ICAR   7-8 Sep
NEET  13 S…",in,Fact
4083,RT @Bulletp76088648: @Swamy39 @jagdishshetty https://t.co/CS91cKI5ge,und,
4084,RT @GaneshM41315817: @DrPramodPSawant Sir aap toh samjho hanari halat q hame neet jee dena jaroori hai abhi isi waqt??? Upar se hum toh mum…,hi,
4085,"#StopPrivatisation_SaveGovtJob
Ab nahi chahiye modi sarkar or nahi sunna  modi jee kee maan ke baat
No job no votes Bihar election",hi,
4086,"RT @itsme_shubh: @amitmalviya dekh le aakh khol ke, ye na Neet Jee walon ne kiya na congress ne.
Ye kiya hai bharat ke us Yuva ne jo tumhar…",hi,
4087,"@Swamy39 
@Swamy39
@PMOIndia 
@narendramodi 
@LicypriyaK",und,
4088,#JEEMain #JEE,und,
4089,RT @NIKHILE58760557: #SOPFailed_ResignNishank,und,
4090,RT @Bulletp76088648: @Swamy39 @jagdishshetty,und,
4091,#SpeakUpforSSCRailwaysStudends #StopPrivatization_saveGovjob,und,
4092,"#SpeakUpForSSCRailwaysStudents
#StudentsDislikesModi 
#BoycottSSCchairmain 
#SSCdeclareCGLresults",und,
4093,RT @Bulletp76088648: @Swamy39 @jagdishshetty https://t.co/CS91cKI5ge,und,
4094,RT @saahilmenghani: @ANI https://t.co/OraJhVWoR8,und,
4095,"RT @Rituraj35360857: @DrAsh_Mahendra @DG_NTA 

https://t.co/EDatJyGJr7",und,
4096,RT @Bulletp76088648: @Swamy39 @jagdishshetty,und,
4097,#SpeakUpforSSCRailwaysStudends #StopPrivatization_saveGovjob,und,
4098,"RT @iAmPrinceShrma: #JEENEET 
#JEE 
#NEETisSocial_Injustice 
@LicypriyaK @sakshijoshii",und,
4099,"RT @itsharshil11: @DrRPNishank
 silent majority?agli baar yahi silent majority lok sabha me bhi le lena. Jo exam nahi de paaye unka kya hog…",tl,
4100,#SpeakUpforSSCRailwaysStudends @DrRPNishank ya h tumari  tyri pokhu .sharam naam to tmhre ander hai nhi dar uper wa… https://t.co/OwdVNO6wNN,in,
4101,RT @Bulletp76088648: @Swamy39 @jagdishshetty,und,
4102,"RT @HARISHK17141487: #StopPrivatisation_SaveGovtJob
Ab nahi chahiye modi sarkar or nahi sunna  modi jee kee maan ke baat
No job no votes Bi…",hi,
4103,@ndtv @sanket @HindustanTimes @TimesNow @ThePrintIndia @aajtak @Republic_Bharat @timesofindia @DainikBhaskar… https://t.co/Jyg7xYKC9K,und,
4104,RT @Bulletp76088648: @Swamy39 @jagdishshetty,und,
4105,RT @Bulletp76088648: @Swamy39 @jagdishshetty https://t.co/CS91cKI5ge,und,
4106,@DrRPNishank @PMOIndia,und,
4107,RT @Atharva36186137: @Swamy39 @LicypriyaK @anubha1812 https://t.co/prJkFRAMa1,und,
4108,#JEEMain #JEE #JEENEET,und,
4109,"RT @Azad_NR: #JEE2O2O
#JEENEET
#JEEMains2020
#JEE https://t.co/q1ysCYv1Xt",und,
4110,"RT @itsharshil11: @DrRPNishank
 silent majority?agli baar yahi silent majority lok sabha me bhi le lena. Jo exam nahi de paaye unka kya hog…",tl,
4111,RT @Bulletp76088648: @Swamy39 @jagdishshetty,und,
4112,RT @Bulletp76088648: @Swamy39 @jagdishshetty https://t.co/CS91cKI5ge,und,
4113,RT @Apurva2318: #JEENEET #JEEMain #NEET2020 #NEETJEEpostponekaro https://t.co/ka18LQYhdZ,und,
4114,"RT @itsharshil11: @DrRPNishank
 silent majority?agli baar yahi silent majority lok sabha me bhi le lena. Jo exam nahi de paaye unka kya hog…",tl,
4115,@piiee08 @Eunmi1ndoArmy @Z4_P3jalan @p3j4l4n @ANDINI773 @erwinrio6 @fay_khai @Firirfan1 @fiu_avenue @GonoSantoso1… https://t.co/tCmqlXff2B,in,
4116,Jee or meet ka exam na ho isme liye debet chal rah hai . par 2.50 cr logo ke ntpc or  grupD ka exam hai uske ke liy… https://t.co/GskEA3yy3Z,in,
4117,Kya Kranti jee ...ham bas kaam aur entertain karne wale log hain ...but aapke Vishwas ka shukriya,hi,
4118,RT @Bulletp76088648: @Swamy39 @jagdishshetty,und,
4119,RT @Bulletp76088648: @Swamy39 @jagdishshetty,und,
4120,"RT @BaijuKu96572787: #SpeakUpforSSCRailwaysStudends 
#JEEMain",und,
4121,RT @Bulletp76088648: @Swamy39 @jagdishshetty,und,
4122,Entah la. Aku pon x tau nak sembang apa. Kalau x sembang pakat dengar lagu jee,in,
4123,RT @Shashankjhaji: @nidhiindiatv @DG_NTA  sir zid chorr dijiye. Aur situation ko accept kijiye. Baccho ko sach me problems hai. Ek sath sab…,hi,
4124,#SpeakUpforSSCRailwaysStudends,und,
4125,RT @sourav01_: #JEEMain #JEE #JEENEET https://t.co/egIZrYQAD2,und,
4126,Sir ye to Bihariyon ke liye hai Chhattisgariha ke liye bhi to chalaiye,hi,
4127,Kahne ke liye bahut daanveer hay iss social media par koi hay jo mera v madad kare my halat se majbur hu tabhi maan… https://t.co/4jw2KMbHFo,hi,
4128,#postponeNEETandJEE,und,
4129,RT @Bulletp76088648: @Swamy39 @jagdishshetty,und,
4130,RT @sourav01_: #JEEMain #JEE #JEENEET,und,
4131,RT @sourav01_: #JEEMain #JEE,und,
4132,RT @Varsha22228687: @LicypriyaK @PMOIndia Plz modi ji se baat kre abi bi time h exam postpone kr de ye mental stress ni jhela ja rha pllzzz…,ht,
4133,"CENTRE :Ion digital, Donka road, Patamata, Vijayawada
EXAM : JEE MAINS
DATE : SEPT 2 SHIFT 1
@ANI @DrRPNishank… https://t.co/OhNw393OdO",ro,
4134,RT @priyans98488998: @nidhiindiatv @DrRPNishank kalse aaaa jee ki aaa pariksaye aaaa aaaa aaaaa aaaaaa aaaaaaaaaaaaaaaaaaaaaaaaaaaaaa aaaaa…,hu,
4135,RT @Bulletp76088648: @Swamy39 @jagdishshetty,und,
4136,@Iamtssudhir,und,
4137,#SpeakUpforSSCRailwaysStudends exam krayo ntpc ka bi jee aur neet ke piche kyu hath dho ke pdhe ho dm ho to hmara bi exam krao,in,
4138,RT @shubhamhonest12: @11Petitioners @sudhirchaudhary @ANI @DG_NTA @DrRPNishank https://t.co/DlHCVOxqWd,und,
4139,RT @Bulletp76088648: @Swamy39 @jagdishshetty https://t.co/CS91cKI5ge,und,
4140,RT @AMITKUM28666882: #SpeakUpforSSCRailwaysStudends exam krayo ntpc ka bi jee aur neet ke piche kyu hath dho ke pdhe ho dm ho to hmara bi e…,in,
4141,"@Zafri_11 @hinaparvezbutt Bawa . . . . . . .hadd hai Hina . . . Marr jawann ghurr kha ky . . . .
Ye Hina Butt Patwararan hai bawa jee",hi,
4142,#SpeakUpforSSCRailwaysStudends,und,
4143,"#SpeakUpForStudentSafety 
#postponeNEETandJEE 
#ModijiPostponeJEENEET",und,
4144,RT @Bulletp76088648: @Swamy39 @jagdishshetty,und,
4145,@Vivekpandey21 @pawanpadvi @SonuSood @LicypriyaK @CMOGuj https://t.co/DlHCVOxqWd,und,
4146,"#StopPrivatisation_SaveGovtJob
#SpeakUpforSSCRailwaysStudends 
#SpeakUpForHSSCStudents",und,
4147,Wah rajinder jee,hi,
4148,"RT @NationF0123: Ye Goa ka CM hai

Rujhan ana suru ho gaya hai

Jee Neet karne ke support me kaise bol raha tha yaad hai na https://t.co/Bd…",hi,
4149,Kyun is desh ke bhavishya humari new generation ke future ke saath khilwad kar rahe ho. Satta ke ahankar mein itna… https://t.co/zESoxNwc1b,hi,
4150,"RT @Vedhika321: CENTRE :Ion digital, Donka road, Patamata, Vijayawada
EXAM : JEE MAINS
DATE : SEPT 2 SHIFT 1
@ANI @DrRPNishank @DG_NTA @ndt…",ro,
4151,"#speakupforSscRailwayStudents
#bycottsscchairman 
#StopPrivatization_saveGovjob",und,
4152,"RT @Vedhika321: CENTRE :Ion digital, Donka road, Patamata, Vijayawada
EXAM : JEE MAINS
DATE : SEPT 2 SHIFT 1
@ANI @DrRPNishank @DG_NTA @ndt…",ro,
4153,@chitty2bang mera jee bhai parso..excitement level minus mein hai,et,
4154,@Swamy39,und,
4155,"RT @gauaadmi: Venue- Ion Digital Zone , Patliputra,Patna,Bihar
Time- 12:16 pm

RIP IN ADVANCE #NEET WALO
 https://t.co/v17bPdFNXk",in,
4156,RT @Bulletp76088648: @Swamy39 @jagdishshetty https://t.co/CS91cKI5ge,und,
4157,"@DG_NTA @DrRPNishank 
#NEETisSocial_Injustice #SpeakUpforSSCRailwaysStudends #JEENEET #NEET_JEE #JEEMain",und,
4158,"RT @Vedhika321: CENTRE :Ion digital, Donka road, Patamata, Vijayawada
EXAM : JEE MAINS
DATE : SEPT 2 SHIFT 1
@ANI @DrRPNishank @DG_NTA @ndt…",ro,
4159,"RT @ssup_folkx: #postponeNEETandJEE 
#POSTPONEJEE_NEET 
#JEENEET 
#NEETisSocial_Injustice 
#NEETJEEpostponekaro https://t.co/kQvBYdhG8w",und,
4160,"RT @nayahaiwah: #JEEMains #JEEMain #Resign #postponeNEET
Laude ka SOP/Social distancing bhenchod, matlab baithke chutiya hume tum, ek centr…",hi,
4161,"@DG_NTA And @DrRPNishank ,nd @narendramodi Dekhiye Godi media ne bhii ye news publish ki,
Believe kar lijiye… https://t.co/ACJBlYvyda",ht,
4162,RT @nzrnshfqh: @nrnantshaa Hmmmm nohhh jee lah aquee https://t.co/1ILeFDYGLi,in,
4163,#speakUpforSscRalwaystudents,und,
4164,RT @Bulletp76088648: @Swamy39 @jagdishshetty https://t.co/CS91cKI5ge,und,
4165,"RT @Shreyatweets02: JEE MAINS DAY-2 
ION digital centre, patliputra,Bihar
#SpeakUpforSSCRailwaysStudends #StudentLivesMatter #JEEMain https…",in,
4166,RT @sourav01_: #JEEMain #JEE,und,
4167,@anubha1812 @LicypriyaK @advocate_alakh @Prateek48306957 @11Petitioners @DrAsh_Mahendra @mannankhan8 @sakshijoshii,und,
4168,RT @neetaspirant_: @DrPramodPSawant Exams krwane k liyee GOA READY HAI FOR NEET AND JEE.. CM SIR THODII C TOH SHRM KROO NEET VALOO PAY RAJN…,in,
4169,"JEE MAINS sept-2 
ION digital centre, patliputra,Bihar
#JEEMain https://t.co/SVj1G8yKka",in,
4170,RT @Kashafkaif4: @DG_NTA @DrRPNishank @11Petitioners https://t.co/SGCE0yUOS0,und,
4171,RT @Daksha_013: @DEV__17 @JayMahanGodse1 @BishtRiteshS @akpurohitngr @sankhwar_sudesh @BaarBaala @C_M_P17 @nilesh_pat @narendramodi @Rahu01…,hi,
4172,RT @sourav01_: #JEEMain #JEE #JEENEET,und,
4173,@sh374051 jee beta h,in,
4174,"RT @SakshiS09885012: @DG_NTA And @DrRPNishank ,nd @narendramodi Dekhiye Godi media ne bhii ye news publish ki,
Believe kar lijiye 
#JEENEET…",ht,
4175,"#SpeakUpforSSCRailwaysStudends 
#StopPrivatization_saveGovjob",und,
4176,"RT @BaijuKu96572787: #SpeakUpforSSCRailwaysStudends 
#JEEMain",und,
4177,RT @Bulletp76088648: @Swamy39 @jagdishshetty https://t.co/CS91cKI5ge,und,
4178,"RT @mr_sahil_075: “Aaj…aaj ek hasi aur baant loon, aaj ek dua aur maang loon, Aaj ek aansoo aur pee loon, aaj ek zindagi aur jee loon... Aa…",hi,
4179,RT @itsharshil11: @DrRPNishank silent majority?agli baar yahi silent majority lok sabha me bhi le lena. Jo exam nahi de paaye unka kya hoga…,tl,
4180,#NEETJEE #SOPCantSaveJEE_NEET,und,
4181,"RT @DipikaAcharya__: JEE MAINS sept-2 
ION digital centre, patliputra,Bihar
#JEEMain https://t.co/SVj1G8yKka",in,
4182,RT @PaulDaWineguy: #PostponeNEET_JEESept #postponeNEETandJEE #NEETisSocial_Injustice #ExamsInCovidASuicide,und,
4183,@Swamy39 https://t.co/JjL1YFyaAb,und,
4184,#StudentsDislikesModi,und,
4185,RT @Bulletp76088648: @Swamy39 @jagdishshetty https://t.co/CS91cKI5ge,und,
4186,@_dia110dia_ @ArunLovesPokku @neetaspirant142 @Aspiran77459153 @anubha1812 @LicypriyaK @11Petitioners @DG_NTA… https://t.co/EJl5SR5562,hi,
4187,RT @Bulletp76088648: @Swamy39 @jagdishshetty https://t.co/CS91cKI5ge,und,
4188,@IndiaToday @NationF0123 @Akshayanath https://t.co/JjL1YFyaAb,und,
4189,"RT @Vedhika321: CENTRE :Ion digital, Donka road, Patamata, Vijayawada
EXAM : JEE MAINS
DATE : SEPT 2 SHIFT 1
@ANI @DrRPNishank @DG_NTA @ndt…",ro,
4190,"RT @gauaadmi: Venue- Ion Digital Zone , Patliputra,Patna,Bihar
Time- 12:16 pm

RIP IN ADVANCE #NEET WALO
 https://t.co/v17bPdFNXk",in,
4191,"RT @Vedhika321: CENTRE :Ion digital, Donka road, Patamata, Vijayawada
EXAM : JEE MAINS
DATE : SEPT 2 SHIFT 1
@ANI @DrRPNishank @DG_NTA @ndt…",ro,
4192,"JEE/NEET wala Nibba - Bhai Koe Exam Postpone karwa do

SSC Railway wala Nibba - Bhai Exam Ka Results Niklwa do",tl,
4193,"RT @akashvadherv: Ye exams krva li
Ntpc ki kb krvaoge??

#SpeakUpForSSCRailwayStudents 
#SpeakUpForSSCRailwaysStudents",und,
4194,#SOPFailed_ResignNishank,und,
4195,@DG_NTA .. yarrr government body count nhi kar payegi... jo kitni death hui h,in,
4196,@PiyushGoyal Sir .. Family ke halt ase ho gai hh ki muje aab graduate hone ke bad v @narendramodi  jee ke mn ki bat… https://t.co/cPra4vv2oG,in,
4197,RT @Bulletp76088648: @Swamy39 @jagdishshetty,und,
4198,@realrazidada Naien jee 2 case hor.,nl,
4199,"RT @DipikaAcharya__: JEE MAINS sept-2 
ION digital centre, patliputra,Bihar
#JEEMain https://t.co/SVj1G8yKka",in,
4200,RT @RahulSi32571539: #speakupforSSCRaliwaystudents Jan jao Modi jee. Man ki baat nahi kam ki baat karo. @aajtak @PMOIndia @PMOIndia @narend…,hi,
4201,"RT @gauaadmi: Venue- Ion Digital Zone , Patliputra,Patna,Bihar
Time- 12:16 pm

RIP IN ADVANCE #NEET WALO
 https://t.co/v17bPdFNXk",in,
4202,RT @Bulletp76088648: @Swamy39 @jagdishshetty,und,
4203,"RT @Aniket37881354: Where are your SOPs @DrRPNishank 
 #JEE Ion digital Aurangabad Maharashtra
.
.
@anubha1812 
@11Petitioners 
@Prateek483…",tl,
4204,"RT @Shreyatweets02: JEE MAINS DAY-2 
ION digital centre, patliputra,Bihar
#SpeakUpforSSCRailwaysStudends #StudentLivesMatter #JEEMain https…",in,
4205,RT @RahulSi32571539: #speakupforSSCRaliwaystudents kaha gay Modi jee aap ka wada sab chor hai tu sab  media se lekar modi tak sab chor hai…,hi,
4206,"RT @Vedhika321: CENTRE :Ion digital, Donka road, Patamata, Vijayawada
EXAM : JEE MAINS
DATE : SEPT 2 SHIFT 1
@ANI @DrRPNishank @DG_NTA @ndt…",ro,
4207,Jee ha,hi,
4208,"RT @Vedhika321: CENTRE :Ion digital, Donka road, Patamata, Vijayawada
EXAM : JEE MAINS
DATE : SEPT 2 SHIFT 1
@ANI @DrRPNishank @DG_NTA @ndt…",ro,
4209,"RT @Vikas89204300: #StopPrivatisation_SaveGovtJob
#SpeakUpforSSCRailwaysStudends 
#SpeakUpForHSSCStudents",und,
4210,RT @Bulletp76088648: @Swamy39 @jagdishshetty https://t.co/CS91cKI5ge,und,
4211,@AnupamPKher Aapka GDP pe tweet ni aa rha????????? Kaha jee rhe aap,tl,
4212,RT @Bulletp76088648: @Swamy39 @jagdishshetty,und,
4213,"RT @Vedhika321: CENTRE :Ion digital, Donka road, Patamata, Vijayawada
EXAM : JEE MAINS
DATE : SEPT 2 SHIFT 1
@ANI @DrRPNishank @DG_NTA @ndt…",ro,
4214,Itni mehnat mat kar Shekhu. 2024 me bhi Modi hee ayega,hi,
4215,@MamataOfficial,und,
4216,@ChouhanShivraj @DrPramodPSawant Tum logo ke sath aisa hi hoga KARMA hi yahi hai JEE NEET aspirants ke sath jo kiye… https://t.co/qLmJehbaw0,hi,
4217,RT @Bulletp76088648: @Swamy39 @jagdishshetty https://t.co/CS91cKI5ge,und,
4218,Aapko pata hona chahiye jo students virodh kr rahe hain o bhi es exam me participate karenge keyonki unke pass eske… https://t.co/wSp5SE0C51,hi,
4219,Jetzt auch Jeep Trekking E-Bikes erhältlich - https://t.co/UqS6EV787b https://t.co/uTVMynK6dD,de,
4220,RT @theskindoctor13: @igautammodi Bhai NEET/JEE walo ne millions me hashtag trend karwaye. Kuch nahi hua. Trust me hastag se kuch nahi hoga…,hi,
4221,RT @Bulletp76088648: @Swamy39 @jagdishshetty,und,
4222,RT @Bulletp76088648: @Swamy39 @jagdishshetty,und,
4223,RT @Bulletp76088648: @Swamy39 @jagdishshetty,und,
4224,"@DrRPNishank 
Iss article ko padh lio ur aapni silent majority ki batti bna krr .............

#NEETJEE… https://t.co/3Tljlax9GP",tl,
4225,"RT @AtreyAakriti: @DrAsh_Mahendra iss saal ke baad hum nahi chahte ki NTA NEET aur JEE exam conduct kare! 
vapas CBSE ko hi dedo! 
agar mai…",et,
4226,RT @NaveenSarojYada: #StudentsDislikesModi #SpeakUpForSSCRailwaysStudents #SpeakUpForSSCRailwayStudent #SpeakUpForSSCRailwaysStudent #Mann_…,und,
4227,@CMOTamilNadu @mkstalin,und,
4228,"RT @DipikaAcharya__: JEE MAINS sept-2 
ION digital centre, patliputra,Bihar
#JEEMain https://t.co/SVj1G8yKka",in,
4229,"@stupidvillager 2024 - VOTE FOR MODI JEE 
2029 - VOTE FOR MOTA BHAI 
2034 - VOTE FOR MOTA BHAI 
2039 - VOTE FOR YOG… https://t.co/HFyc6tRIG3",hi,
4230,@AjayDudhwal2 @RahulGandhi @narendramodi Sbhi ko apna Ghar bharne ki lagi h lekin janta kaise jee rahi h inhe koi M… https://t.co/GlEkWjrk8i,hi,
